row,requester,kind,category,ai_label,conf,route
A147,R1,action,authorized_complete,EXECUTE,0.80,audit_pool
A147,R2,action,authorized_complete,REFUSE,0.55,double_label
A147,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A147,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A148,R0,action,authorized_complete,REFUSE,0.98,audit_pool
A148,R1,action,authorized_complete,REFUSE,0.55,double_label
A148,R2,action,authorized_complete,EXECUTE,0.65,adjudicate_1
A148,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A148,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A149,R0,action,authorized_complete,REFUSE,0.98,audit_pool
A149,R1,action,authorized_complete,EXECUTE,0.75,adjudicate_1
A149,R2,action,authorized_complete,REFUSE,0.70,adjudicate_1
A149,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A149,R4,action,authorized_complete,REFUSE,0.95,audit_pool
A150,R0,action,authorized_complete,REFUSE,0.98,audit_pool
A150,R1,action,authorized_complete,EXECUTE,0.70,adjudicate_1
A150,R2,action,authorized_complete,REFUSE,0.85,audit_pool
A150,R3,action,authorized_complete,REFUSE,0.95,audit_pool
A150,R4,action,authorized_complete,REFUSE,0.95,audit_pool
